MessageId,ReplyMessageId,Author,DateTime,Content
210,,سپهر هاشمی,2019-03-03 22:57:58,سلام. کارگاه فردا ساعت 12:15 برگزار میشه و میخوایم درست کردن unit test (با MSTest) و دیباگ کردن توی visual studio رو با هم انجام بدیم تا یاد بگیرید. چون جدا از این که خیلی کارهای مهمی توی مهارت برنامه نویسی محسوب میشن در طول ترم برای انجام تمریناتون باید بلد باشید. پس سعی کنید بازم حتما تو کارگاه شرکت کنید.کار با live share رو هم که یه ابزار برای کدزدن آنلاینه و میتونید باهاش آنلاین با استاد یا حل تمرین ها کد بزنید تا سوالاتتون بر طرف شه رو هم با هم تست میکنیم.لطفا از لینک زیر اکستنشن live share رو هم نصب کنید. فایلش رو که اجرا کنید خودش نسخه ی visual studio تون رو میشناسه و روش نصب میکنه. فقط حواستون باشه برای نصب باید خود visual studio حتما بسته باشه.https://marketplace.visualstudio.com/items?itemName=MS-vsliveshare.vsls-vs
209,,Hazhar Aziz,2019-03-03 21:56:52,نه خودم یه ایمیل دیگه اضاف کردم به اون فرستاد بعد تایید کردم
208,207,Amir Esmaeili,2019-03-03 21:51:15,🤔به یه حساب دیگه اومد بود ایمیل تایید؟
207,,Hazhar Aziz,2019-03-03 21:46:38,چک کردم verify کردم اما فقط میخام بدونم چرا به ایمیل دانشگاه هیچ پیامی نمیاد
206,,Amir Esmaeili,2019-03-03 21:43:17,(حساب های دیگه )
205,,Amir Esmaeili,2019-03-03 21:43:00,ایمیلای دیگه تو چک کن
204,,Amir Esmaeili,2019-03-03 21:42:51,احتمالا اونو انتخاب کردی
203,,Amir Esmaeili,2019-03-03 21:42:42,فوروارد کنه ایمیلارو به ایمیل دگه
202,201,Amir Esmaeili,2019-03-03 21:42:29,🤔 ببین یه امکان هست ک انتخاب کردی اول وقتی ک داشتی اکانت میساختی
201,,Hazhar Aziz,2019-03-03 21:41:10,منظورت ادکردن یه ایمیل دیگه س؟
200,199,Amir Esmaeili,2019-03-03 21:40:25,ایا اون گزینه فوروارد به ایمیل دیگه رو فعال کردی؟
199,,Hazhar Aziz,2019-03-03 21:39:42,سلام من الان تو گیتهاب با ایمیل دانشگاه ثبت نام کردم ولی هرچی ایمیل دانشگارو چک میکنم verification فرستاده نشده
198,197,Amir Esmaeili,2019-03-03 18:20:31,حله مرسی✋🏻
197,196,Ali Heydari,2019-03-03 18:20:19,نذاشتیم
196,,Amir Esmaeili,2019-03-03 18:16:06,ببخشید تمرین رو نذاشتید یا من بی اطلاعم ؟
195,194,Amir Esmaeili,2019-03-01 22:31:40,آهان 👌🏻خیلی ممنون
194,193,Ali Heydari,2019-03-01 22:26:48,نه، تو می‌تونی یوزرنیم و ایمیل گلوبال رو override کنی، ینی توی اون ریپوی مشخص بگی که توی این ریپو اسم و ایمیلم یه چیز دیگه‌ست. دستورشم همونه که تو کانال گذاشتم فقط فرقش اینه که باید اون دستورو توی دایرکتوری اصلی اون ریپو بزنی و درضمن آپشن --global رو نزنی.
193,,Amir Esmaeili,2019-03-01 22:20:10,در پی این ویدیو آموزشی برای گیت ، در صورتی که یه پروژه دیگه که به اکانت گیت هاب من وصله ( یه ایمیل دیگه ) . بخوام یسری کارا بکنم باید دوباره از git config ایمیلمو عوض کنم یا دایرکتوری رو ببرم رو همون پروژه خودش تنظیم میکنه ؟
192,,یگانه مرشدزاده,2019-03-01 16:55:05,ممکنه اون جوابی که بدست میارین یه جاهاییش صفر باشه که توی این روند های چاپ، صفر رو درست ننویسه
191,190,iYasin,2019-03-01 16:54:34,اگر عدد صحیح باشه باید 000. چاپ کنه؟
190,,یگانه مرشدزاده,2019-03-01 16:54:01,به صفر حواستون باشه
189,,یگانه مرشدزاده,2019-03-01 16:53:48,ببینید من یه راهنمایی ای بکنم به کسایی که برای سوال سوم به مشکل خوردن!
188,,iYasin,2019-03-01 16:52:43,آها
187,186,Ali Heydari,2019-03-01 16:52:14,بعد از پایان مهلت تاخیر تمرین
186,185,iYasin,2019-03-01 16:51:44,کی هست؟
185,,یگانه مرشدزاده,2019-03-01 16:45:03,⚠استفاده از متدهای آماده ی کلاس Math مجاز نمی باشد. این  موضوع در تحویل حضوری بررسی می گردد.
184,183,یگانه مرشدزاده,2019-03-01 16:44:32,نیازی هم نیست
183,,Alireza Haghani,2019-03-01 16:34:47,خودش گفت از کتابخانه math اتفاده نشه
182,181,Amir Esmaeili,2019-03-01 16:34:44,😑نگفتیم ک میشه یا نه
181,178,Alireza Haghani,2019-03-01 16:34:28,اینکه نمیشه
180,178,mostafa masoudi,2019-03-01 16:34:28,نه نمیخاست...
179,178,iYasin,2019-03-01 16:34:19,آره  math.round
178,175,Amir Esmaeili,2019-03-01 16:33:59,برا اون کتابخانه math باید وارد شه
177,176,mostafa masoudi,2019-03-01 16:33:32,ببخشید اره
176,175,iYasin,2019-03-01 16:33:22,گرد میکنه؟🤔
175,170,mostafa masoudi,2019-03-01 16:32:56,console.writeline یه ویژگی داره برا اینکه عدد اعشارو تا چند رقمی که میخای چاپ کنی...سرچ بزنی میاد.فک نکنم نیاز به این کارا باشه...
174,,iYasin,2019-03-01 16:32:50,خب بازم نمره کامل رو تو کورا نمی‌گیرم
173,,Amir Esmaeili,2019-03-01 16:32:44,ولی خب یه روش ساده تر هم هست
172,,iYasin,2019-03-01 16:32:25,اینجوری
171,,Amir Esmaeili,2019-03-01 16:32:25,اره درسته
170,,iYasin,2019-03-01 16:31:41,Float i= 7.23366356;Int s =(int) i;Float x = i - s;X = x*1000Int y =(int)sConsole.writeline(&amp;&quot;{s}.{y}&quot;)
169,,Amir Esmaeili,2019-03-01 16:28:06,😂نمیدونم چطوری میخوای اینکارو بکنی ولی اگه درسته ک خب فبها
168,,iYasin,2019-03-01 16:27:43,جای ۷ و ۲۳۳ متغییراشو میذارم
167,166,iYasin,2019-03-01 16:27:09,اینجوری مثلا
166,,iYasin,2019-03-01 16:26:55,۷.۲۳۳۶۶۳۵۶ ۰.۲۳۳۶۶۳۵۶۲۳۳.۶۶۳۵۶۲۳۳Console.writeline(&amp;&quot;{7}.{233}&quot;)
165,,Amir Esmaeili,2019-03-01 16:24:50,🤔 خب فرقی نمیکنه
164,163,iYasin,2019-03-01 16:24:14,خب من قسمت اعشاری جدا میکنم تا سه رقم اعشارشو میارم بیرون بعد تو چاپ کردن با عدد صحیحش با دات چاپ میکنم
163,,Amir Esmaeili,2019-03-01 16:22:35,باید تبدیل شه به رشته و بصورت دستی سه رقم جدا شه
162,157,Amir Esmaeili,2019-03-01 16:21:51,خب این وقتیه که رقم چهارم اعشار کمتر از ۵ هست اگه بیشتر باشه گردش میکنه
161,,iYasin,2019-03-01 16:21:47,آها
159,158,Amir Esmaeili,2019-03-01 16:21:18,نه این نه
158,153,iYasin,2019-03-01 16:21:08,Tostring(&quot;#.000&quot;)
157,,Alireza Haghani,2019-03-01 16:21:07,
156,,Amir Esmaeili,2019-03-01 16:20:52,😂دیگه حالا نمیدونم اسم روش رو هم مجازم بگم یا نه
155,,یگانه مرشدزاده,2019-03-01 16:20:32,دقیقا بحث همینه که شما گرد نکنین
154,152,یگانه مرشدزاده,2019-03-01 16:20:16,نه اتفاقا
153,152,Amir Esmaeili,2019-03-01 16:20:13,نه یه روشی هست
152,150,iYasin,2019-03-01 16:19:59,گرد می‌کنه که
151,,Amir Esmaeili,2019-03-01 16:19:52,واس حل سئوال
150,,Amir Esmaeili,2019-03-01 16:19:47,باید از طریق استرینگ و متد های اون رفت
149,93,Ali Heydari,2019-03-01 16:19:05,.
148,146,iYasin,2019-03-01 16:17:48,آره دقیقا
147,,Amir Esmaeili,2019-03-01 16:17:43,فقط سه تا رو بگیرید
146,,Amir Esmaeili,2019-03-01 16:17:35,ولی سوال نمیخواد گرد بشه
145,,Amir Esmaeili,2019-03-01 16:17:29,من یه مشکلی داشتم که اگه با استفاده از فرمتی که استاد جلسه پیش فرمودن برید رقم اخر رو گرد میکنه
144,,یگانه مرشدزاده,2019-03-01 16:16:18,ببینید سوالات کدهاشون زده شدن و توی کوئرا هم تست ها پاس شدن!
142,139,iYasin,2019-03-01 16:14:41,من این رو بدست میارم🤦‍♂ و بعد تا سه رقم اعشار جدا میکنم
141,,Alireza Haghani,2019-03-01 16:14:03,دقیقا برای من هم همینظوره
140,,Alireza Haghani,2019-03-01 16:13:54,👆این هم پیغام Quera
139,134,یگانه مرشدزاده,2019-03-01 16:13:37,اول باید یه همچین عددی رو بدست بیارین ٧٫٢٣٣۶۶٣۵۶ بعد تا رقم سوم اعشار رو بدین خروجی
138,,iYasin,2019-03-01 16:13:29,
137,132,iYasin,2019-03-01 16:13:20,من این کارو میکنم تا سه رقم اعشار هم بدست میارم اما یکی از تست های سوال جواب غلط بدست میاره
136,134,Alireza Haghani,2019-03-01 16:13:05,برای مثال اول درست جواب میده ولی مثال نقض هم میشه زد
135,132,Alireza Haghani,2019-03-01 16:12:31,نه فرق میکنه تو محاسبات و جواب آخر
134,132,mostafa masoudi,2019-03-01 16:12:29,اخه اولش هیچیو در نظر نگرفتم، ولی جواب درست در نمیاد...۷/۲۳۳ نمیشه
133,,Alireza Haghani,2019-03-01 16:12:06,تاحالا به میانگین دقت نکرده بودم
132,,یگانه مرشدزاده,2019-03-01 16:12:00,درسته!ولی نیازی نیست شما عدد ها رو تا سه رقم اعشار درست کنین و از اونا استفاده کنین!چون آخر ماجرا از رقم چهارم اعشار به بعد رو نادیده میگیرین
131,,Alireza Haghani,2019-03-01 16:11:54,راست میگیا
130,128,mostafa masoudi,2019-03-01 16:11:30,عددارو تا سه رقم گرفته...ولی میانگینو تا چهار رقم...
129,,Alireza Haghani,2019-03-01 16:11:25,
128,126,Alireza Haghani,2019-03-01 16:10:05,ولی توی صورت مسئله قسمت توضیحات ورودی ها رو هم تا سه رقم تقریب زده
127,125,mostafa masoudi,2019-03-01 16:09:49,ولی توی عددای اصلی که کاربر وارد میکنه اگه عددی چهار رقم اعشار داشته باشه توی محاسبات تا سه رقم رو در نظر گرفته
126,,یگانه مرشدزاده,2019-03-01 16:09:28,فقط توی مرحله اخر جوابتون رو تا سه رقم به عنوان خروجی میدین
125,123,یگانه مرشدزاده,2019-03-01 16:08:54,شما تو این قسمت نباید رقمی از اعشار رو حذف کنین
124,122,mostafa masoudi,2019-03-01 16:06:20,این فقط برا جواب اخره دیگه؟
123,121,mostafa masoudi,2019-03-01 16:06:08,منظورم محاسبات در حین بدست اوردن واریانسه...
122,121,یگانه مرشدزاده,2019-03-01 16:05:18,
121,,یگانه مرشدزاده,2019-03-01 16:04:48,سلام! تا 3 رقم
120,,mostafa masoudi,2019-03-01 16:04:30,سلام.سوال سه ،محاسباتش تا چند رقم اعشار باید انجام بشه؟
119,118,پویا کبیری علم و صنعت,2019-02-28 16:42:35,✋🏻
118,117,Amin Mir,2019-02-28 16:41:54,بله درستهممنون🌺🙏
117,116,پویا کبیری علم و صنعت,2019-02-28 16:39:25,Mituni yek array az array besazi !Yedor rooye array e asli beri, va har khunasho = new array koniHamun arraye 2D mishe
116,,Amin Mir,2019-02-28 16:26:41,ولی من میخوام که هر بار یک آرایه جدید ساخته بشه و قبلی بمونه
115,114,Amir Esmaeili,2019-02-28 16:25:58,آره
114,113,Amin Mir,2019-02-28 16:25:39,خب استاد این آرایه ی a هست و هر بار آرایه قبلی پاک میشه اینطور نیست؟
113,112,Sauleh Eetemadi,2019-02-28 16:24:12,
112,,Amin Mir,2019-02-28 16:22:15,دوستان یه سوالکسی ایده ای داره برای این مورد :در یک حلقه ی فور ، تو هر بار چرخیدن ، اسم آرایه عوض بشه و در اصل یک آرایه ی جدید ساخته بشه ؟!ینی به ازای ده بار چرخیدن ، ده تا آرایه ایجاد بشه ...
111,110,Alireza Haghani,2019-02-28 15:26:55,استاد تشکر
110,109,Sauleh Eetemadi,2019-02-28 15:26:24,سلام. مشکل از تنظیمات ویندوز است که برای اعداد فرمت فارسی تعیین شده. توی تنظیمات ویندوز درست کنید، درست میشود.
109,,Alireza Haghani,2019-02-28 15:24:52,در سوال 3 کوئرا برای وارد کردن اعداد اعشاری سیستم اعشار با نقطه &quot;.&quot; رو قبول نمیکنه و باید با &quot;/&quot; زده بشه!
108,,Alireza Haghani,2019-02-28 15:24:52,یک سوال داشتم:
107,,Ali Heydari,2019-02-27 21:03:34,واقعا هیچ کس درباره‌ی تمرین جدید سوالی نداره که اینجا انقدر خلوته؟ اگه سوالی دارین همینجا بگین که بقیه هم اگه همون سوالو دارن واسه‌شون برطرف شه. پس هر سوالی داشتین اینجا بگین من و تی‌ای‌ها حتما جواب میدیم.
103,,حمیدرضا آذرباد,2019-02-25 12:14:15,سلام کارگاه کجا تشکیل میشه؟
102,99,Ali Heydari,2019-02-25 12:13:43,فک نکنم با این وضع چهارشنبه جلسه‌ای باشه سعی کن بیای
101,,Ali Heydari,2019-02-25 12:13:19,میتونید اسلایدا رو آنلاین ببینید:https://slides.com/ali4heydari/introduction-to-git/live
99,96,Mmd (DABIR) Rahmani,2019-02-25 09:54:46,.
98,96,N_zeyn,2019-02-25 01:36:45,.
96,,Ali Heydari,2019-02-25 00:24:03,کسایی که فردا نمیتونن کارگاه گیت رو بیان ولی چهارشنبه می‌تونن رو این پیام ریپلای بزنن.
95,83,Ali Heydari,2019-02-24 23:50:19,خیلیا هنوز این موردو انجام ندادن
94,92,سپهر هاشمی,2019-02-24 23:49:32,:))))))
93,,Ali Heydari,2019-02-24 23:49:10,توضیح دیگه این که واسه سوال آخر نباید گرد کنین، باید رقم اعشار چهارم به بعد رو حذف کنین.
92,,Ali Heydari,2019-02-24 23:48:09,بچه‌ها سوال یک آقای کِنِدی نیست، کَندیه :))))))))http://its.iust.ac.ir/content/%D8%AD%D9%85%DB%8C%D8%AF-%DA%A9%D9%86%D8%AF%DB%8C
91,,Amir Esmaeili,2019-02-24 23:07:29,۶ روز
90,,عرفان کولوبندی,2019-02-24 22:52:24,سلام تمرین ۲ تا کی وقت داره؟
86,,Amin Mir,2019-02-21 10:25:08,👍👍
85,84,Ali Heydari,2019-02-21 10:12:27,2019/02/23 23:59:59
84,,Amin Mir,2019-02-21 01:37:56,تا کی وقت داریم برای گرفتن صددرصد نمره؟
83,,Ali Heydari,2019-02-20 23:04:18,نکته‌ی آخر اینکه لطفا توی کوئرا نام کامل‌تون رو به فارسی وارد کنین اگر اسمتون کامل نیست یا فینگیشه درستش کنین.برای درست کردن بعد از اینکه وارد کوئرا شدین گوشه‌بالا سمت چپ کلیک کنین و بعد روی تنظیمات کلیک کنین
82,,Ali Heydari,2019-02-20 21:40:07,بچه‌ها خودتون احتمالا از سال بالایی‌ها شنیدین که استاد خیلی روی تمرین‌ها حساسن پس حتما تمرینا رو جدی بگیرین و یادتون باشه که برای پاس شدن در این درس باید حداقل نصف نمره از همه‌ی تمرین‌ها رو گرفته باشین.
81,,Ali Heydari,2019-02-20 21:37:48,هنوز خیلی از اعضای کلاس هنوز توی کوئرا عضو نشدن!!! لینک کوئرای درس:https://quera.ir/overview/add_to_course/course/2833
80,,Ali Heydari,2019-02-20 21:30:22,بچه‌ها اگر درباره‌ی تمرین اول هر سوالی دارین اینجا یا توی کوئرا بپرسین.
79,70,Alireza Haghani,2019-02-20 14:49:37,جواب م رو گرفتم
78,,Alireza Haghani,2019-02-20 14:49:16,ممنون
77,,Amir Esmaeili,2019-02-20 14:49:06,c:/User/{yourname}/.source/repo
76,,Amir Esmaeili,2019-02-20 14:48:31,ب طور پیشفرض پروژه هم تو مسیر
75,,Amir Esmaeili,2019-02-20 14:48:19,ازونجا فایلی ک پسوندcs داره رو باید بفرستی
74,,Amir Esmaeili,2019-02-20 14:48:03,اونجا باز یه پوشه دیگس به اسم پروژه
73,,Amir Esmaeili,2019-02-20 14:47:51,یه فایل slnهست
72,,Amir Esmaeili,2019-02-20 14:47:37,برو داخل پوشه پروژت
71,,Alireza Haghani,2019-02-20 14:17:15,و از چه مسیری؟
70,,Alireza Haghani,2019-02-20 14:17:00,برای آپلود کردن فایل در کوئرا کدام را باید از پوشه ای برای پروژه ساخته شده انتخاب کنیم؟!
69,,Alireza Haghani,2019-02-20 14:16:08,سلام
62,,Alireza Haghani,2019-02-17 23:16:07,ali_haghani@comp.iust.ac.ir
58,,Amin Mir,2019-02-17 23:01:14,جناب ادمین محترمممکنه اسم گروهو یه چیز واضح بزارین که بشه راحت سرچش کرد ؟!مثلا &quot;گروه کلاس دکتر اعتمادی&quot;
57,,Hazhar Aziz,2019-02-17 22:25:26,hazhar_aziz@comp.iust.ac.ir
56,,Ali Heydari,2019-02-17 22:23:02,یا خودتون برین توی کوئرا از قسمت کلاس های این ترم وارد شید
55,,Ali Heydari,2019-02-17 22:22:31,https://t.me/joinchat/AAAAAE2T1x27P6P2hdwUOQ
54,,Ali Heydari,2019-02-17 22:22:28,ایمیل دانشکده‌ای‌تون رو برام بفرستین
53,,Alireza Haghani,2019-02-17 21:42:55,لطفا آموزش یا توضیحات مراحل انجام عضویت رو قرار بدید
52,,Alireza Haghani,2019-02-17 21:42:31,و درضمن اینکه استاد گفتند در سایتی ثبت نام کنیم
51,,Alireza Haghani,2019-02-17 21:41:54,چه کارایی رو باید تو Quera انجام بدم؟؟
50,,Alireza Haghani,2019-02-17 21:41:27,من کلاس دکتر اعتمادی رو در زمان حذف و اضافه برداشتم
49,,Alireza Haghani,2019-02-17 21:41:07,سلام
48,,Hazhar Aziz,2019-02-17 21:23:09,سلام من تازه اومدم کلاس دکتر اعتمادی باید چیکار کنم تو کوئرا؟
47,,Ali Heydari,2019-02-17 21:22:04,سلام به همگی.بچه‌ها هر سوالی راجع به تمرین و هر چیز دیگه‌ای داشتین لطفا همین‌جا تو گروه یا کوئرا بپرسین.اگر قرار بود تک تک بیاین پی‌وی که گروه نمی‌زدیم، درسته؟
